frame_index,timestamp,brand_name,box_coordinates
687,687.0,PHONE CHARGING HERE,"(1417, 697, 1465, 915)"
688,688.0,H·SAMUEI,"(608, 234, 738, 365)"
689,689.0,H·SAMUEI,"(545, 192, 707, 348)"
690,690.0,H·SAMUEI,"(479, 125, 675, 324)"
691,691.0,H·SAMUEI,"(380, 40, 642, 291)"
692,692.0,H·SAMUEI,"(387, 23, 597, 246)"
694,694.0,H·SAMUEI,"(302, 712, 351, 841)"
695,695.0,H·SAMUEI,"(44, 778, 98, 946)"
702,702.0,theSTKEE,"(653, 359, 745, 407)"
709,709.0,THEADYSHO,"(686, 278, 768, 380)"
710,710.0,Leap,"(143, 201, 354, 349)"
711,711.0,H·SAMUEI,"(618, 213, 744, 355)"
712,712.0,H·SAMUEI,"(571, 184, 720, 342)"
714,714.0,H·SAMUEI,"(465, 143, 666, 329)"
715,715.0,H·SAMUEI,"(394, 88, 639, 305)"
716,716.0,H·SAMUEI,"(336, 0, 589, 265)"
717,717.0,H·SAMUEI,"(256, 0, 526, 223)"
718,718.0,H·SAMUEI,"(314, 0, 620, 193)"
720,720.0,TNEPERFNN,"(1454, 323, 1554, 399)"
721,721.0,H·SAMUEI,"(534, 0, 1119, 248)"
722,722.0,H·SAMUEI,"(557, 0, 1147, 255)"
723,723.0,H·SAMUEI,"(527, 1, 900, 252)"
724,724.0,H·SAMUEI,"(227, 835, 283, 986)"
725,725.0,FOSSIL,"(1501, 523, 1578, 564)"
726,726.0,THE PERFUME SHOE,"(485, 326, 618, 434)"
727,727.0,FOSSIL,"(1112, 525, 1178, 565)"
728,728.0,FOSSIL,"(1013, 525, 1079, 564)"
729,729.0,FOSSIL,"(1016, 522, 1081, 563)"
730,730.0,FOSSIL,"(1036, 520, 1101, 563)"
731,731.0,FOSSIL,"(1033, 515, 1105, 557)"
732,732.0,FOSSIL,"(1015, 510, 1091, 552)"
733,733.0,FOSSIL,"(1022, 505, 1105, 549)"
734,734.0,FOSSIL,"(1027, 504, 1106, 544)"
735,735.0,FOSSIL,"(1013, 502, 1097, 545)"
736,736.0,FOSSIL,"(1026, 501, 1113, 544)"
737,737.0,FOSSIL,"(1206, 486, 1305, 532)"
738,738.0,FOSSIL,"(1282, 484, 1337, 523)"
739,739.0,FOSSIL,"(1557, 450, 1697, 508)"
740,740.0,BROWNS,"(0, 262, 110, 340)"
741,741.0,BROWNS,"(316, 154, 465, 305)"
742,742.0,FOSSIL,"(1557, 453, 1628, 497)"
744,744.0,swatch+,"(605, 427, 686, 475)"
745,745.0,swatch+,"(564, 417, 660, 473)"
746,746.0,TCSAMOND 1TOS1 BROWNS,"(988, 156, 1106, 209)"
747,747.0,THEDIAMONO BROWNS,"(993, 11, 1137, 75)"
748,748.0,FOSSIL,"(1813, 540, 1874, 593)"
749,749.0,7Martens,"(1195, 481, 1294, 528)"
750,750.0,7Martens,"(1204, 473, 1310, 529)"
751,751.0,swatch+,"(656, 211, 767, 251)"
752,752.0,7Martens,"(1292, 460, 1415, 518)"
753,753.0,7Martens,"(1349, 450, 1487, 510)"
754,754.0,7Martens,"(1405, 437, 1555, 503)"
758,758.0,pinlberry,"(1781, 335, 1920, 385)"
759,759.0,7Martens,"(1688, 331, 1920, 440)"
761,761.0,FOLLOWUS ON0000,"(535, 714, 669, 819)"
764,764.0,CalvinKle,"(1154, 372, 1234, 428)"
765,765.0,CalvinKle,"(1091, 376, 1171, 428)"
766,766.0,CalvinKle,"(1065, 376, 1146, 428)"
767,767.0,CalvinKle,"(1119, 359, 1207, 424)"
768,768.0,CalvinKle,"(1425, 318, 1539, 386)"
769,769.0,FOOTASYLUMACOM,"(423, 273, 536, 368)"
770,770.0,POLICE,"(1567, 466, 1649, 503)"
771,771.0,ONLINE&IN-STORE FOOTASYLUMACOM,"(346, 150, 522, 294)"
772,772.0,CalvinKle,"(1833, 273, 1920, 325)"
773,773.0,JLICE,"(1830, 435, 1910, 477)"
774,774.0,CHOICE·,"(1371, 401, 1483, 469)"
775,775.0,FOOTAGYUN,"(485, 217, 747, 413)"
776,776.0,CHOICE·,"(1457, 368, 1609, 453)"
777,777.0,FOOTAGYUN,"(0, 0, 723, 361)"
778,778.0,TA2VUW,"(321, 0, 665, 309)"
779,779.0,FOOTAGYUN,"(646, 234, 756, 276)"
780,780.0,CHOICE·,"(1533, 298, 1785, 417)"
781,781.0,CHOICE·,"(1590, 269, 1881, 402)"
788,788.0,CHOICE·,"(1080, 245, 1455, 367)"
789,789.0,CHOICE·,"(425, 366, 526, 420)"
790,790.0,CHOICE·,"(358, 359, 466, 412)"
791,791.0,CHOICE·,"(350, 353, 454, 411)"
792,792.0,MULYSATO,"(1401, 456, 1613, 528)"
793,793.0,MULYSATO,"(1196, 460, 1387, 523)"
794,794.0,CHOICE·,"(0, 93, 483, 255)"
795,795.0,POLICE,"(681, 323, 906, 433)"
796,796.0,POLICE,"(466, 303, 717, 429)"
797,797.0,POLICE,"(191, 221, 337, 288)"
798,798.0,POLICE,"(92, 202, 248, 270)"
