frame_index,timestamp,brand_name,box_coordinates
219,219.0,RICHARD GREEN,"(847, 390, 1020, 465)"
220,220.0,RICHARD GREEN,"(833, 393, 1021, 474)"
221,221.0,HERNO,"(1445, 426, 1510, 468)"
222,222.0,NACD WOLE,"(1764, 354, 1836, 402)"
223,223.0,RICHARD GREEN,"(828, 315, 1050, 427)"
224,224.0,NACD WOLE,"(1631, 341, 1704, 391)"
227,227.0,PRADA,"(1722, 320, 1914, 408)"
228,228.0,PRADA,"(1259, 651, 1369, 698)"
229,229.0,PRADA,"(450, 682, 526, 725)"
230,230.0,PRADA,"(1268, 584, 1348, 633)"
231,231.0,PRADA,"(0, 623, 74, 662)"
233,233.0,PRADA,"(1543, 705, 1669, 752)"
234,234.0,PRADA,"(1065, 682, 1149, 725)"
235,235.0,MaxMara,"(125, 523, 206, 577)"
236,236.0,PRADA,"(1277, 673, 1376, 716)"
237,237.0,PRADA,"(1420, 679, 1528, 724)"
238,238.0,PRADA,"(1594, 688, 1717, 735)"
239,239.0,PRADA,"(1258, 679, 1355, 723)"
240,240.0,Mavana,"(1066, 649, 1135, 688)"
242,242.0,PRADA,"(1496, 600, 1587, 643)"
243,243.0,PRADA,"(1631, 587, 1734, 634)"
248,248.0,CHATILA,"(1598, 426, 1667, 469)"
249,249.0,CHATILA,"(1760, 420, 1841, 469)"
254,254.0,AlexanderMcQUEEN,"(1078, 548, 1178, 612)"
255,255.0,28OXD BON STREET,"(706, 409, 867, 573)"
256,256.0,EST1819 ARCADE LONDON,"(464, 175, 567, 278)"
257,257.0,28OXD BON STREET,"(631, 201, 776, 364)"
258,258.0,STELLAMCCARTNEY,"(1718, 498, 1810, 551)"
260,260.0,STELLAMCCARTNEY,"(1395, 410, 1518, 471)"
261,261.0,SOUTN BROWNS,"(0, 90, 133, 144)"
262,262.0,CHATILA,"(1670, 258, 1883, 352)"
263,263.0,CHATILA,"(1777, 236, 1920, 316)"
264,264.0,STELLAMCCARTNEY,"(1244, 370, 1400, 441)"
265,265.0,STELLAMCCARTNEY,"(1564, 349, 1738, 427)"
268,268.0,BROWNS,"(1599, 559, 1768, 651)"
269,269.0,28OXD BON STREET,"(330, 187, 1463, 305)"
270,270.0,28OXD BON STREET,"(432, 253, 1551, 349)"
271,271.0,28OXD BON STREET 28OLD,"(393, 63, 1586, 166)"
278,278.0,BROWNS,"(1335, 285, 1482, 366)"
284,284.0,HONCIER,"(745, 312, 843, 352)"
290,290.0,HONCIER,"(37, 77, 174, 142)"
292,292.0,TIFFANY&CO.,"(230, 188, 347, 231)"
296,296.0,HONCIER,"(94, 265, 342, 369)"
297,297.0,HONCIER,"(857, 329, 1058, 409)"
298,298.0,HONCIER,"(1517, 339, 1755, 414)"
299,299.0,AlexanderMcQUEEN,"(971, 614, 1354, 678)"
300,300.0,AlexanderMcQUEEN,"(777, 356, 904, 494)"
301,301.0,Mxsl,"(374, 792, 506, 842)"
303,303.0,BROWNS,"(134, 457, 211, 529)"
304,304.0,FENDI,"(718, 243, 812, 378)"
305,305.0,OKIIR,"(1496, 443, 1742, 517)"
306,306.0,HONCIER,"(585, 403, 799, 486)"
310,310.0,TIFFANY&CO.,"(979, 139, 1081, 183)"
319,319.0,DAVID MORRIS,"(1582, 524, 1683, 576)"
320,320.0,DAVID MORRIS,"(1393, 463, 1498, 517)"
321,321.0,MIKIMOTC,"(1471, 295, 1518, 445)"
324,324.0,MIKIMOTC,"(861, 270, 908, 423)"
325,325.0,DAVID MORRIS,"(0, 364, 108, 427)"
326,326.0,MIKIMOTC,"(179, 199, 232, 386)"
328,328.0,RICHARD GREEN,"(937, 394, 1024, 438)"
329,329.0,RICHARD GREEN,"(777, 358, 875, 408)"
330,330.0,RICHARD GREEN,"(670, 346, 778, 399)"
332,332.0,RICHARD GREEN,"(687, 346, 820, 408)"
333,333.0,RUPHLAIRE,"(629, 322, 776, 384)"
335,335.0,HARRY WINSTOY AHADN1,"(1691, 226, 1784, 413)"
336,336.0,EST1819 ARCADE LONDON HARRY WINSTOY,"(1276, 249, 1327, 410)"
337,337.0,EST1819 ARCADE LONDON HARRY WINSTOY,"(1078, 247, 1134, 407)"
338,338.0,EST1819 ARCADE LONDON HARRY WINSTOY,"(912, 237, 964, 402)"
339,339.0,EERRA,"(1720, 397, 1917, 461)"
340,340.0,HARRY WINSTOY,"(713, 204, 772, 378)"
341,341.0,EST1819 ARCADE LONDON HARRY WINSTOY,"(713, 188, 769, 366)"
342,342.0,FERRAGAMC,"(1250, 577, 1352, 627)"
343,343.0,FERRAGAMC,"(1321, 582, 1440, 628)"
344,344.0,FERRAGAMC,"(1397, 578, 1524, 637)"
345,345.0,E5T1419 EST1819 ARCADE LONDON HARRY WINSTOY,"(772, 123, 825, 329)"
346,346.0,EST1819 ARCADE LONDON HARRY WINSTOY,"(718, 97, 773, 313)"
