frame_index,timestamp,brand_name,box_coordinates
466,466.0,CFOPD,"(220, 135, 325, 189)"
479,479.0,Carlier,"(164, 167, 215, 209)"
480,480.0,Carlier,"(241, 160, 293, 201)"
482,482.0,Carlier,"(516, 164, 566, 205)"
484,484.0,Carlier,"(744, 143, 794, 186)"
485,485.0,Ciee,"(1149, 566, 1208, 616)"
486,486.0,Carlier,"(796, 137, 850, 178)"
487,487.0,Carlier,"(804, 128, 858, 172)"
488,488.0,Carlier,"(806, 118, 860, 161)"
489,489.0,Carlier,"(805, 107, 860, 150)"
490,490.0,Carlier,"(806, 103, 863, 148)"
491,491.0,Carlier,"(809, 109, 866, 155)"
492,492.0,Carlier,"(813, 113, 870, 158)"
493,493.0,Carlier,"(816, 99, 874, 146)"
494,494.0,Carlier,"(817, 89, 876, 136)"
495,495.0,BIEX,"(513, 186, 585, 224)"
497,497.0,anie,"(604, 96, 665, 146)"
498,498.0,Carlier,"(544, 104, 606, 157)"
508,508.0,DOLCE&GABBANA,"(364, 521, 545, 613)"
509,509.0,DOLCE&GABBANA,"(760, 546, 1031, 674)"
510,510.0,Carlier,"(93, 237, 151, 282)"
511,511.0,Carlier,"(236, 227, 290, 269)"
512,512.0,Carlier,"(289, 223, 346, 268)"
513,513.0,Carlier,"(333, 222, 390, 267)"
514,514.0,Carlier,"(324, 0, 416, 78)"
515,515.0,Carlier,"(329, 0, 422, 72)"
516,516.0,Carlier,"(333, 0, 428, 65)"
531,531.0,HERMES,"(432, 41, 606, 100)"
532,532.0,HERMES,"(641, 19, 826, 71)"
538,538.0,sihnO,"(1193, 187, 1262, 227)"
556,556.0,Carlier,"(106, 316, 174, 353)"
557,557.0,Carlier,"(102, 327, 173, 366)"
561,561.0,Taih,"(816, 0, 932, 61)"
573,573.0,Scentibude,"(795, 105, 859, 141)"
584,584.0,CONOEINOL,"(123, 266, 185, 303)"
585,585.0,Scentibude,"(941, 0, 1017, 29)"
586,586.0,CECROL,"(312, 275, 370, 311)"
587,587.0,DOLCE&GABBANA,"(3, 0, 204, 126)"
588,588.0,ROMRHD,"(522, 261, 577, 298)"
589,589.0,TOMPOR),"(548, 251, 604, 287)"
590,590.0,RONPOHO,"(555, 235, 613, 273)"
591,591.0,CHOIROL,"(559, 227, 618, 265)"
592,592.0,POWFORD,"(521, 221, 580, 260)"
593,593.0,ROMPRO,"(416, 219, 475, 257)"
594,594.0,CBOEINOL,"(326, 209, 388, 249)"
595,595.0,CECRAA,"(95, 273, 157, 307)"
596,596.0,CIOROL,"(191, 213, 258, 254)"
597,597.0,CHOSNOL,"(139, 215, 207, 258)"
598,598.0,CBOEINOL,"(0, 206, 68, 252)"
614,614.0,Chloe,"(1124, 223, 1229, 306)"
615,615.0,Chloe,"(1077, 211, 1185, 294)"
616,616.0,Chloe,"(987, 179, 1096, 258)"
617,617.0,Chloe,"(945, 118, 1056, 201)"
618,618.0,Chloe,"(945, 78, 1064, 162)"
619,619.0,Chloe,"(952, 54, 1078, 143)"
620,620.0,Chloe,"(939, 4, 1075, 100)"
621,621.0,Chloe,"(975, 0, 1123, 67)"
625,625.0,MOYNAT,"(968, 43, 1053, 117)"
626,626.0,NONCIER,"(33, 183, 98, 232)"
627,627.0,MOYNAT,"(973, 1, 1064, 85)"
628,628.0,MOYNAT,"(965, 0, 1057, 72)"
631,631.0,CHANEL,"(0, 459, 56, 496)"
654,654.0,GIORGOARMAN,"(320, 144, 379, 198)"
655,655.0,GIORGOARMAN,"(358, 138, 418, 191)"
656,656.0,GIORGOARMAN,"(403, 137, 469, 192)"
657,657.0,GIORGOARMAN,"(428, 123, 494, 178)"
658,658.0,GIORGOARMAN,"(427, 110, 490, 167)"
659,659.0,GIORGOARMAN,"(414, 110, 481, 171)"
660,660.0,GIORGOARMAN,"(400, 103, 473, 165)"
661,661.0,TAPAS GIORGOARMAN,"(376, 75, 454, 140)"
662,662.0,POIIEBYBARN GIORGOARMAN,"(323, 45, 408, 114)"
663,663.0,PAEIS GIORGOARMAN,"(252, 40, 341, 111)"
664,664.0,POIIEBYBARN GIORGOARMAN,"(103, 32, 208, 104)"
665,665.0,POIIEBYBARN GIORGOARMAN,"(0, 16, 85, 87)"
666,666.0,POIIEBYBARN GIORGOARMAN,"(0, 0, 120, 83)"
667,667.0,POIIEBYBARN GIORGOARMAN,"(127, 0, 259, 81)"
668,668.0,POIIEBYBARN GIORGOARMAN,"(193, 0, 334, 70)"
674,674.0,B231,"(416, 234, 481, 269)"
675,675.0,BA12,"(373, 232, 435, 270)"
677,677.0,Maxvklia,"(1185, 151, 1271, 209)"
678,678.0,Maxvklia,"(1167, 149, 1254, 205)"
679,679.0,Maxvaira,"(1180, 144, 1271, 204)"
681,681.0,MaxMara,"(1132, 111, 1234, 177)"
682,682.0,MaxMara,"(1111, 101, 1217, 168)"
683,683.0,MaxMara,"(1110, 98, 1224, 171)"
684,684.0,Maxvata,"(1128, 96, 1252, 172)"
685,685.0,Lara,"(1197, 92, 1272, 154)"
686,686.0,MaxMara,"(1160, 90, 1280, 176)"
692,692.0,AIAJA,"(1161, 265, 1212, 300)"
693,693.0,TUBS,"(198, 186, 251, 236)"
694,694.0,TUUY,"(117, 176, 173, 229)"
695,695.0,ELIE SAAB,"(921, 112, 1067, 205)"
696,696.0,ELIE SAAB,"(817, 115, 964, 209)"
697,697.0,ELIE SAAB,"(684, 111, 838, 206)"
698,698.0,ELIE SAAB,"(680, 104, 845, 206)"
699,699.0,ELIE SAAB,"(721, 92, 905, 201)"
700,700.0,ELIE SAAB,"(842, 29, 1061, 152)"
701,701.0,ELIE SAAB,"(1101, 0, 1280, 87)"
704,704.0,TODK,"(519, 47, 600, 122)"
705,705.0,"""TIODK","(544, 30, 629, 108)"
706,706.0,ALAIA,"(827, 171, 881, 217)"
707,707.0,SPORTFORALL,"(701, 162, 754, 208)"
709,709.0,ALATA,"(281, 125, 342, 181)"
710,710.0,ALAA,"(98, 111, 168, 174)"
719,719.0,PIAGEI,"(344, 94, 401, 162)"
720,720.0,PIAGEI,"(412, 78, 473, 151)"
