frame_index,timestamp,brand_name,box_coordinates
425,418.33,WINDSOI,"(1277, 101, 1466, 184)"
426,419.32,WInDsor,"(1118, 334, 1304, 422)"
427,420.3,WINDSOI,"(1008, 431, 1213, 529)"
428,421.29,9OH2,"(632, 671, 734, 726)"
429,422.27,WINDSOI,"(524, 132, 812, 331)"
436,429.16,SUTH,"(1453, 162, 1563, 239)"
437,430.15,ACTIVE LIVING OOOLORNAJANE,"(1019, 194, 1312, 290)"
438,431.13,12tea,"(601, 78, 654, 125)"
439,432.12,ACTIVE LIVING OOOLORNAJANE,"(1009, 152, 1355, 258)"
440,433.1,BEAUTY,"(1729, 0, 1920, 97)"
441,434.08,ACTIVE LIVING OOOLORNAJANE,"(1230, 80, 1670, 237)"
442,435.07,ACTIVE LIVING OOOLORNAJANE,"(1530, 22, 1920, 196)"
443,436.05,MEBILC,"(963, 305, 1020, 348)"
447,439.99,ALEX AND ANI,"(106, 385, 256, 459)"
448,440.97,WUEICUC,"(1454, 264, 1522, 310)"
449,441.96,NUEREFULC,"(1480, 262, 1552, 309)"
452,444.91,lalboT6,"(678, 14, 768, 148)"
453,445.9,lalbots,"(613, 0, 718, 109)"
463,455.74,GODIVA,"(100, 83, 206, 171)"
464,456.72,GODIVA,"(103, 70, 219, 152)"
465,457.71,SOHO,"(386, 662, 544, 722)"
466,458.69,MAXI,"(0, 167, 90, 226)"
467,459.68,URERFPUBIL,"(1462, 81, 1589, 193)"
469,461.64,NATURE REPUBLIC,"(1676, 76, 1837, 191)"
470,462.63,IMA CWA,"(245, 166, 379, 230)"
473,465.58,NATURE REPUBLIC,"(1128, 52, 1403, 175)"
474,466.57,NATURE REPUBLIC,"(1074, 33, 1377, 165)"
476,468.53,CARA,"(852, 112, 937, 170)"
487,479.36,ALDO,"(303, 10, 386, 109)"
498,490.19,ROLLSTtE,"(581, 34, 689, 110)"
505,497.08,ALDO,"(956, 167, 1295, 259)"
507,499.05,GODIVA,"(1222, 223, 1376, 284)"
508,500.03,NATURE REPUBLIC,"(0, 199, 308, 347)"
509,501.02,NATURE REPUBLIC,"(0, 207, 260, 339)"
510,502.0,NATURE REPUBLIC,"(0, 199, 250, 335)"
512,503.97,NATURE REPUBLIC,"(0, 507, 192, 616)"
513,504.95,GODIVA,"(1623, 699, 1883, 781)"
514,505.94,NATURE ROUNC,"(87, 861, 527, 985)"
515,506.92,HicrestChinohils.com,"(522, 515, 980, 704)"
519,510.86,HicrestChinohils.com,"(1041, 727, 1392, 941)"
520,511.84,HrsCiohis.com,"(626, 820, 925, 988)"
521,512.83,Hratronscom,"(260, 924, 518, 1068)"
522,513.81,OOOLORNAJANE,"(472, 448, 815, 599)"
523,514.8,12tea,"(901, 629, 1027, 724)"
527,518.73,MO MOTTOJ,"(1620, 790, 1756, 876)"
544,535.47,NORn',"(61, 391, 191, 440)"
545,536.45,U9Y9A,"(1443, 438, 1538, 484)"
549,540.39,COTTON ON,"(554, 265, 825, 363)"
551,542.36,COTTON ON,"(341, 242, 715, 353)"
552,543.34,PAPYRUS,"(1528, 383, 1672, 454)"
553,544.33,PAPYRUS,"(1196, 404, 1325, 454)"
558,549.25,momins glory,"(674, 0, 920, 294)"
559,550.23,gory,"(242, 8, 480, 206)"
571,562.04,Cpar,"(1422, 749, 1495, 799)"
581,571.89,Crar,"(816, 787, 893, 839)"
589,579.76,ReGIS,"(1628, 285, 1794, 352)"
590,580.75,T·-Mobile,"(754, 706, 950, 777)"
591,581.73,WINDSOI,"(1394, 783, 1557, 834)"
592,582.72,T·-Mobile,"(889, 714, 1079, 784)"
619,609.29,PAPYRUS,"(607, 342, 702, 382)"
620,610.28,PAPYRUS,"(616, 340, 724, 383)"
621,611.26,PAPYRUS,"(655, 338, 761, 382)"
625,615.2,12tea,"(183, 338, 248, 384)"
626,616.18,PAPYPIIC,"(1013, 318, 1144, 370)"
